File	LNet	LNet conf.	Orig.	Orig. Conf
00234824-screenshot.png	None	0.6790019	None	None
00234850-screenshot.png	None	0.61476815	None	None
00234848-screenshot.png	None	0.61476815	None	None
00234866-screenshot.png	None	0.68071926	None	None
00234847-screenshot.png	None	0.6895267	None	None
00234830-screenshot.png	None	0.62212175	None	None
00234843-screenshot.png	None	0	None	None
00234832-screenshot.png	None	0.7024553	None	None
00234834-screenshot.png	None	0.8601366	None	None
00234837-screenshot.png	None	0.6281631	None	None
00234828-screenshot.png	None	0	None	None
00234870-screenshot.png	None	0.65953404	None	None
00234871-screenshot.png	None	0	None	None
00234827-screenshot.png	None	0.70228684	None	None
00234849-screenshot.png	None	0.73300004	None	None
00234858-screenshot.png	None	0	None	None
00234831-screenshot.png	None	0.6055589	None	None
00234835-screenshot.png	None	0.5980956	None	None
00234855-screenshot.png	None	0	None	0
00234842-screenshot.png	None	0.73827493	None	None
00234829-screenshot.png	None	0	None	None
00234851-screenshot.png	None	0	None	None
00234841-screenshot.png	None	0.7156342	None	None
00234852-screenshot.png	Visa International Service Association	0.951812	Visa International Service Association	0.951812
00234853-screenshot.png	None	0.71181613	None	None
00234863-screenshot.png	None	0.6879339	None	None
00234867-screenshot.png	None	0	None	None
00234907-screenshot.png	None	0.67839104	None	None
00234895-screenshot.png	None	0	None	None
00234897-screenshot.png	None	0.8533387	None	None
00234878-screenshot.png	None	0	None	None
00234893-screenshot.png	None	0	None	None
00234902-screenshot.png	Bank of America	0.93662155	Bank of America	0.93662155
00234882-screenshot.png	None	0.644	None	None
00234890-screenshot.png	None	0.7385256	None	None
00234900-screenshot.png	None	0.6825491	None	None
00234881-screenshot.png	None	0.7001926	None	None
00234901-screenshot.png	None	0	None	None
00234894-screenshot.png	None	0	None	None
00234886-screenshot.png	None	0.6453271	None	None
00234885-screenshot.png	None	0	None	None
00234873-screenshot.png	None	0	None	None
00234899-screenshot.png	Bank of America	0.98007965	Bank of America	0.98007965
00234908-screenshot.png	None	0.77466214	None	None
00234877-screenshot.png	None	0.66997087	Raiffeisen Bank S.A.	0.90732193
00234898-screenshot.png	None	0	None	None
00234903-screenshot.png	None	0.644629	None	None
00234888-screenshot.png	None	0.6599126	None	None
00234892-screenshot.png	None	0.7385256	None	None
00234883-screenshot.png	None	0.6994988	None	None
00234911-screenshot.png	None	0.61108935	None	None
00234876-screenshot.png	None	0.66997087	Raiffeisen Bank S.A.	0.90369177
00234891-screenshot.png	None	0	None	None
00234909-screenshot.png	None	0.6835586	None	None
00234875-screenshot.png	None	0.70472765	None	None
00234896-screenshot.png	None	0	None	None
00234914-screenshot.png	None	0.7630914	None	None
00234917-screenshot.png	None	0	None	None
00234913-screenshot.png	Bank of America	0.9762782	Bank of America	0.9762782
00234915-screenshot.png	Bank of America	0.9757649	Bank of America	0.9276117
00234918-screenshot.png	None	0.7630914	None	None
00234919-screenshot.png	None	0.6593556	None	None
00234934-screenshot.png	None	0	None	None
00235306-screenshot.png	None	0.7149903	None	None
00235299-screenshot.png	None	0.73256904	None	None
00235308-screenshot.png	None	0.6286949	None	None
00235303-screenshot.png	None	0.60570043	None	None
00235300-screenshot.png	None	0.6899283	None	None
00235297-screenshot.png	None	0.60570043	None	None
00235302-screenshot.png	None	0	None	None
00235307-screenshot.png	None	0.6334936	None	None
00235294-screenshot.png	None	0.6627513	None	None
00235301-screenshot.png	None	0.6153314	None	None
00235293-screenshot.png	None	0.65379786	None	None
00235296-screenshot.png	None	0	None	None
00235298-screenshot.png	None	0.7149903	None	None
00235295-screenshot.png	None	0.77279794	None	None
00235613-screenshot.png	None	0.6782055	None	None
00235625-screenshot.png	None	0	None	None
00235619-screenshot.png	None	0.7404926	None	None
00235643-screenshot.png	None	0	None	None
00235662-screenshot.png	None	0.42757007	None	None
00235622-screenshot.png	qnb	0.8954201	qnb	0.8954201
00235624-screenshot.png	None	0.69459486	None	None
00235654-screenshot.png	None	0	None	None
00235621-screenshot.png	None	0	None	None
00235638-screenshot.png	None	0.68357974	None	None
00235641-screenshot.png	None	0.7239083	None	None
00235663-screenshot.png	Google	0.96220255	Google	0.96220255
00235653-screenshot.png	None	0.60531795	None	None
00235634-screenshot.png	None	0.7546147	None	None
00235628-screenshot.png	None	0.7436447	None	None
00235630-screenshot.png	None	0	None	None
00235647-screenshot.png	None	0	None	None
00235650-screenshot.png	None	0.73193395	None	None
00235615-screenshot.png	None	0.79654616	None	None
00235646-screenshot.png	None	0	None	None
00235657-screenshot.png	None	0.70674145	None	None
00235632-screenshot.png	None	0.66487145	None	None
00235633-screenshot.png	None	0.64901423	None	None
00235651-screenshot.png	None	0.74942714	None	None
00235616-screenshot.png	None	0.6410289	None	None
00235614-screenshot.png	None	0.6425288	None	None
00235637-screenshot.png	None	0	None	None
00235648-screenshot.png	None	0	None	None
00235655-screenshot.png	None	0	None	None
00235649-screenshot.png	None	0.63978386	None	None
00235658-screenshot.png	None	0.7507489	None	None
00235645-screenshot.png	None	0	None	None
00235629-screenshot.png	None	0.65130675	None	None
00235635-screenshot.png	None	0	None	None
00235656-screenshot.png	None	0	None	None
00235659-screenshot.png	None	0.5885546	None	None
00235661-screenshot.png	None	0.610199	None	None
00235668-screenshot.png	Google	0.9431535	Google	0.9431535
00235620-screenshot.png	None	0.71185696	None	None
00235664-screenshot.png	None	0.7161461	None	None
00235623-screenshot.png	None	0.7244004	None	None
00235626-screenshot.png	qnb	0.92001987	qnb	0.92001987
00235617-screenshot.png	None	0.6237086	None	None
00235627-screenshot.png	qnb	0.8860176	qnb	0.8860176
00235665-screenshot.png	None	0	None	0
00235697-screenshot.png	None	0.7410139	None	None
00235690-screenshot.png	None	0	None	None
00235711-screenshot.png	None	0.63633645	None	None
00235698-screenshot.png	None	0	None	None
00235695-screenshot.png	None	0	None	None
00235676-screenshot.png	None	0	None	None
00235692-screenshot.png	None	0	None	None
00235707-screenshot.png	None	0.7095307	None	None
00235681-screenshot.png	None	0.66747254	None	None
00235712-screenshot.png	None	0	None	None
00235694-screenshot.png	None	0.611977	None	None
00235691-screenshot.png	None	0.62021554	None	None
00235682-screenshot.png	None	0.68753815	None	None
00235670-screenshot.png	Facebook	0.9389498	Facebook	0.9389498
00235703-screenshot.png	None	0.53921616	None	None
00235678-screenshot.png	None	0.7747609	None	None
00235699-screenshot.png	None	0.7033272	None	None
00235710-screenshot.png	None	0.70047003	None	None
00235688-screenshot.png	None	0	None	None
00235713-screenshot.png	None	0.6412304	None	None
00235700-screenshot.png	None	0.7022338	None	None
00235706-screenshot.png	None	0	None	None
00235679-screenshot.png	None	0.54731894	None	None
00235696-screenshot.png	None	0.74059653	None	None
00235702-screenshot.png	None	0	None	None
00235680-screenshot.png	None	0.6701539	None	None
00235705-screenshot.png	None	0	None	None
00235689-screenshot.png	None	0.6673835	None	None
00235677-screenshot.png	None	0.69677114	None	None
00235675-screenshot.png	None	0.6911671	None	None
00235669-screenshot.png	None	0	None	None
00235685-screenshot.png	None	0	None	None
00235683-screenshot.png	None	0.665284	None	None
00235672-screenshot.png	None	0.69643825	None	None
00235673-screenshot.png	None	0.71737933	None	None
00235674-screenshot.png	None	0.68906116	None	None
00235701-screenshot.png	None	0.7431995	None	None
00235758-screenshot.png	None	0.74144614	None	None
00235744-screenshot.png	None	0.68348485	None	None
00235767-screenshot.png	None	0	None	None
00235739-screenshot.png	None	0.5247424	None	None
00235733-screenshot.png	None	0.7061492	None	None
00235741-screenshot.png	None	0.7679347	None	None
00235762-screenshot.png	None	0.7698184	None	None
00235736-screenshot.png	None	0.74282575	None	None
00235735-screenshot.png	None	0.6497179	None	None
00235734-screenshot.png	None	0.6646573	None	None
00235715-screenshot.png	None	0.68876904	None	None
00235721-screenshot.png	None	0.74245965	None	None
00235747-screenshot.png	None	0.75105894	None	None
00235743-screenshot.png	None	0.7008976	None	None
00235731-screenshot.png	None	0	None	None
00235751-screenshot.png	None	0.6091397	None	None
00235717-screenshot.png	None	0.7080916	None	None
00235763-screenshot.png	None	0.736859	None	None
00235755-screenshot.png	None	0.71564287	None	None
00235749-screenshot.png	None	0.7513957	None	None
00235738-screenshot.png	None	0.75206554	None	None
00235746-screenshot.png	None	0	None	None
00235723-screenshot.png	None	0.7032924	None	None
00235728-screenshot.png	None	0	None	None
00235727-screenshot.png	None	0.6815218	None	None
00235720-screenshot.png	None	0.709772	None	None
00235745-screenshot.png	None	0.64939255	None	None
00235737-screenshot.png	None	0	None	None
00235725-screenshot.png	None	0	None	None
00235760-screenshot.png	None	0.66471076	None	None
00235761-screenshot.png	None	0.74782395	None	None
00235729-screenshot.png	None	0.74521244	None	None
00235730-screenshot.png	None	0.6502759	None	None
00235726-screenshot.png	None	0.6873069	None	None
00235759-screenshot.png	None	0	None	None
00235757-screenshot.png	None	0.6725333	None	None
00235752-screenshot.png	None	0.77922755	None	None
00235719-screenshot.png	None	0.73600554	None	None
00235714-screenshot.png	None	0.64587015	None	None
00235748-screenshot.png	None	0.6666665	None	None
00235724-screenshot.png	None	0.62859315	None	None
00235742-screenshot.png	None	0.69585335	None	None
00235754-screenshot.png	None	0.7161292	None	None
00235718-screenshot.png	None	0.7616683	None	None
00235722-screenshot.png	None	0	None	None
00235795-screenshot.png	None	0.6348335	None	None
00235784-screenshot.png	Facebook	0.9242376	Facebook	0.9242376
00235797-screenshot.png	None	0	None	None
00235805-screenshot.png	None	0.65710926	None	None
00235794-screenshot.png	None	0	None	None
00235810-screenshot.png	None	0.65476495	None	None
00235792-screenshot.png	None	0	None	None
00235778-screenshot.png	None	0.76502025	None	None
00235773-screenshot.png	None	0.6740924	None	None
00235775-screenshot.png	None	0.67628205	None	None
00235781-screenshot.png	None	0.7050302	None	None
00235782-screenshot.png	None	0.68965185	None	None
00235793-screenshot.png	None	0.6348335	None	None
00235776-screenshot.png	None	0	None	None
00235791-screenshot.png	None	0.6566093	None	None
00235774-screenshot.png	None	0.7522181	None	None
00235803-screenshot.png	None	0.5847066	None	None
00235779-screenshot.png	None	0.68965185	None	None
00235788-screenshot.png	None	0.6864641	None	None
00235769-screenshot.png	None	0.6396046	None	None
00235768-screenshot.png	None	0.6705093	None	None
00235809-screenshot.png	None	0.68965185	None	None
00235798-screenshot.png	None	0	None	None
00235796-screenshot.png	None	0.65160763	None	None
00235811-screenshot.png	None	0.67251974	None	None
00235789-screenshot.png	None	0.645579	None	None
00235790-screenshot.png	None	0.7532738	None	None
00235770-screenshot.png	None	0.67152303	None	None
00235806-screenshot.png	None	0.6333838	None	None
00235807-screenshot.png	None	0.65964746	None	None
00235777-screenshot.png	None	0.66568094	None	None
00235808-screenshot.png	None	0.649018	None	None
00235772-screenshot.png	None	0.5977254	None	None
00235801-screenshot.png	None	0.65201294	None	None
00235821-screenshot.png	None	0.65879154	None	None
00235771-screenshot.png	None	0	None	None
00235780-screenshot.png	None	0.681296	None	None
00235783-screenshot.png	None	0	None	None
00235785-screenshot.png	None	0.68965185	None	None
00235836-screenshot.png	None	0.7105895	None	None
00235851-screenshot.png	None	0	None	None
00235862-screenshot.png	None	0	None	None
00235844-screenshot.png	None	0.71407723	None	None
00235865-screenshot.png	None	0	None	None
00235854-screenshot.png	None	0.6727885	None	None
00235861-screenshot.png	None	0.67875075	None	None
00235850-screenshot.png	None	0.7088909	None	None
00235848-screenshot.png	None	0	None	None
00235829-screenshot.png	None	0.70402837	None	None
00235833-screenshot.png	None	0	None	None
00235838-screenshot.png	None	0.80955976	None	None
00235863-screenshot.png	None	0.7195816	None	None
00235864-screenshot.png	None	0.6598741	None	None
00235858-screenshot.png	None	0	None	None
00235871-screenshot.png	None	0.60539687	None	None
00235860-screenshot.png	None	0.6817184	None	None
00235822-screenshot.png	None	0	None	None
00235840-screenshot.png	None	0	None	None
00235825-screenshot.png	None	0.56056446	None	None
00235826-screenshot.png	None	0	None	None
00235828-screenshot.png	None	0.64450645	None	None
00235843-screenshot.png	None	0	None	None
00235847-screenshot.png	None	0.6957226	None	None
00235842-screenshot.png	None	0.65076613	None	None
00235870-screenshot.png	None	0.7211851	None	None
00235835-screenshot.png	None	0	None	None
00235877-screenshot.png	None	0.6828501	None	None
00235857-screenshot.png	None	0.6645541	None	None
00235869-screenshot.png	None	0	None	None
00235853-screenshot.png	None	0.6841334	None	None
00235866-screenshot.png	None	0.6129087	None	None
00235859-screenshot.png	None	0.6896219	None	None
00235831-screenshot.png	None	0	None	None
00235879-screenshot.png	None	0.6737242	None	None
00235868-screenshot.png	None	0.69139785	None	None
00235874-screenshot.png	None	0.65053284	None	None
00235876-screenshot.png	None	0.7235447	None	None
00235845-screenshot.png	None	0	None	None
00235823-screenshot.png	None	0.6612068	None	None
00235873-screenshot.png	None	0	None	None
00235875-screenshot.png	None	0.67699754	None	None
00235849-screenshot.png	None	0.70841366	None	None
00235837-screenshot.png	None	0.73512745	None	None
00235890-screenshot.png	None	0.7497027	None	None
00235889-screenshot.png	None	0	None	None
00235899-screenshot.png	None	0.6459627	None	None
00235919-screenshot.png	None	0.6129087	None	None
00235880-screenshot.png	None	0.6828501	None	None
00235906-screenshot.png	None	0	None	None
00235915-screenshot.png	None	0	None	None
00235914-screenshot.png	None	0.6968212	None	None
00235923-screenshot.png	None	0.6652857	None	None
00235920-screenshot.png	None	0.6913787	None	None
00235926-screenshot.png	None	0.6992701	None	None
00235908-screenshot.png	None	0.72297513	None	None
00235893-screenshot.png	None	0.73283243	None	None
00235913-screenshot.png	None	0.6874672	None	None
00235896-screenshot.png	None	0.7987394	None	None
00235898-screenshot.png	None	0.66721296	None	None
00235905-screenshot.png	None	0.72297513	None	None
00235918-screenshot.png	None	0	None	None
00235882-screenshot.png	None	0.62229466	None	None
00235891-screenshot.png	None	0	None	None
00235888-screenshot.png	None	0.69992363	None	None
00235895-screenshot.png	None	0.66972846	None	None
00235883-screenshot.png	Bank Al Habib	0.95338124	Bank Al Habib	0.95338124
00235884-screenshot.png	iiNet Limited	0.9654703	iiNet Limited	0.9654703
00235921-screenshot.png	None	0.67264664	None	None
00235911-screenshot.png	None	0	None	None
00235886-screenshot.png	None	0.69992363	None	None
00235907-screenshot.png	None	0	None	None
00235903-screenshot.png	None	0	None	None
00235897-screenshot.png	None	0.6459627	None	None
00235925-screenshot.png	None	0	None	None
00235912-screenshot.png	None	0.6416941	None	None
00235917-screenshot.png	None	0	None	None
00235910-screenshot.png	None	0	None	None
00235916-screenshot.png	None	0.71082073	None	None
00235885-screenshot.png	None	0.61515754	None	None
00235932-screenshot.png	None	0.6546019	None	None
00235972-screenshot.png	None	0.637967	None	None
00235959-screenshot.png	None	0	None	None
00235927-screenshot.png	None	0.6992701	None	None
00235936-screenshot.png	None	0.6962552	None	None
00235970-screenshot.png	None	0.69727564	None	None
00235944-screenshot.png	None	0	None	None
00235963-screenshot.png	None	0.7717937	None	None
00235953-screenshot.png	None	0.7384918	None	None
00235961-screenshot.png	None	0	None	None
00235968-screenshot.png	None	0	None	None
00235943-screenshot.png	None	0	None	None
00235938-screenshot.png	None	0.7349201	None	None
00235962-screenshot.png	None	0.75806737	None	None
00235948-screenshot.png	None	0	None	None
00235952-screenshot.png	None	0.65660447	None	None
00235974-screenshot.png	None	0	None	0
00235956-screenshot.png	None	0.78248155	None	None
00235945-screenshot.png	None	0.74629235	None	None
00235929-screenshot.png	None	0.6541834	None	None
00235957-screenshot.png	None	0.6801268	None	None
00235971-screenshot.png	None	0.69817495	None	None
00235967-screenshot.png	None	0	None	None
00235973-screenshot.png	None	0	None	None
00235935-screenshot.png	None	0.6962552	None	None
00235930-screenshot.png	None	0.5956766	None	None
00235980-screenshot.png	None	0.653242	None	None
00235958-screenshot.png	None	0	None	None
00235954-screenshot.png	None	0.6804633	None	None
00235955-screenshot.png	None	0.61820847	None	None
00235933-screenshot.png	None	0.77414715	None	None
00235976-screenshot.png	None	0.63522	None	None
00235941-screenshot.png	None	0.7031579	None	None
00235937-screenshot.png	None	0	None	None
00235964-screenshot.png	None	0.67870307	None	None
00235966-screenshot.png	None	0.75806737	None	None
00235977-screenshot.png	None	0.66485727	None	None
00235942-screenshot.png	None	0	None	None
00235946-screenshot.png	None	0	None	None
00235928-screenshot.png	None	0.5971136	None	None
00235969-screenshot.png	None	0.6850599	None	None
00235979-screenshot.png	None	0	None	None
00235939-screenshot.png	None	0.80181134	None	None
00235996-screenshot.png	None	0.6706426	None	None
00236019-screenshot.png	None	0.6685442	None	None
00236021-screenshot.png	None	0	None	None
00236010-screenshot.png	None	0.6213078	None	None
00235990-screenshot.png	None	0.6616698	None	None
00236023-screenshot.png	None	0.61598223	None	None
00236004-screenshot.png	None	0.7001075	None	None
00236026-screenshot.png	None	0.6504081	None	None
00235997-screenshot.png	None	0.72146666	None	None
00235986-screenshot.png	None	0.6542393	None	None
00235988-screenshot.png	None	0.6544473	None	None
00235994-screenshot.png	None	0.6686823	None	None
00236013-screenshot.png	None	0.7225486	None	None
00236018-screenshot.png	None	0	None	0
00235992-screenshot.png	None	0.73211586	None	None
00235999-screenshot.png	None	0.682021	None	None
00236011-screenshot.png	None	0.7289902	None	None
00235998-screenshot.png	None	0.6574363	None	None
00235987-screenshot.png	None	0	None	None
00235983-screenshot.png	None	0.64797854	None	None
00235995-screenshot.png	None	0	None	None
00235985-screenshot.png	None	0.49387115	None	None
00236005-screenshot.png	None	0.6695411	None	None
00235984-screenshot.png	None	0.49387115	None	None
00236000-screenshot.png	None	0.682021	None	None
00235993-screenshot.png	None	0.6283256	None	None
00236006-screenshot.png	None	0.67958665	None	None
00236001-screenshot.png	None	0	None	None
00236003-screenshot.png	None	0.7001075	None	None
00236007-screenshot.png	None	0.7514844	None	None
00236014-screenshot.png	None	0.69377124	None	None
00236025-screenshot.png	None	0.6834993	None	None
00236024-screenshot.png	None	0.71302044	None	None
00235982-screenshot.png	None	0	None	None
00236030-screenshot.png	None	0.6536459	None	None
00236002-screenshot.png	None	0.5857182	None	None
00236029-screenshot.png	None	0.66761273	None	None
00236009-screenshot.png	None	0.69440436	None	None
00236008-screenshot.png	None	0.73307467	None	None
00236016-screenshot.png	None	0.69377124	None	None
00236012-screenshot.png	None	0.62073433	None	None
00236020-screenshot.png	None	0	None	None
00236055-screenshot.png	None	0	None	None
00236072-screenshot.png	None	0.6771797	None	None
00236046-screenshot.png	None	0	None	0
00236075-screenshot.png	None	0.6574315	None	None
00236061-screenshot.png	None	0.6357078	None	None
00236051-screenshot.png	None	0.65558434	None	None
00236044-screenshot.png	None	0.70794666	None	None
00236064-screenshot.png	None	0.7185067	None	None
00236067-screenshot.png	None	0.6680373	None	None
00236069-screenshot.png	None	0.6771797	None	None
00236031-screenshot.png	None	0.7529305	None	None
00236035-screenshot.png	None	0.67297375	None	None
00236073-screenshot.png	None	0.62863725	None	None
00236065-screenshot.png	None	0.65175605	None	None
00236045-screenshot.png	None	0.7533023	None	None
00236054-screenshot.png	None	0.68358505	None	None
00236052-screenshot.png	None	0.6571566	None	None
00236058-screenshot.png	None	0	None	None
00236047-screenshot.png	None	0	None	None
00236056-screenshot.png	None	0.68358505	None	None
00236050-screenshot.png	None	0	None	None
00236059-screenshot.png	None	0.6788986	None	None
00236053-screenshot.png	None	0	None	None
00236060-screenshot.png	None	0.70701796	None	None
00236039-screenshot.png	None	0.7625111	None	None
00236041-screenshot.png	None	0	None	None
00236048-screenshot.png	None	0	None	None
00236038-screenshot.png	None	0.7156739	None	None
00236062-screenshot.png	None	0	None	None
00236040-screenshot.png	None	0.76527214	None	None
00236057-screenshot.png	None	0	None	None
00236068-screenshot.png	None	0.6057061	None	None
00236066-screenshot.png	None	0.67264664	None	None
00236032-screenshot.png	None	0	None	None
00236042-screenshot.png	None	0	None	None
00236049-screenshot.png	None	0.6268476	None	None
00236091-screenshot.png	None	0.6695616	None	None
00236113-screenshot.png	None	0	None	None
00236089-screenshot.png	None	0.6954717	None	None
00236105-screenshot.png	None	0	None	None
00236106-screenshot.png	None	0.6954516	None	None
00236107-screenshot.png	None	0.70633566	None	None
00236102-screenshot.png	None	0.70333266	None	None
00236104-screenshot.png	None	0.7106515	None	None
00236108-screenshot.png	None	0.65144205	None	None
00236114-screenshot.png	None	0.7112783	None	None
00236081-screenshot.png	None	0.6663314	None	None
00236120-screenshot.png	None	0.67595446	None	None
00236103-screenshot.png	None	0	None	None
00236088-screenshot.png	None	0.6763288	None	None
00236079-screenshot.png	None	0	None	None
00236084-screenshot.png	None	0.65550864	None	None
00236087-screenshot.png	None	0.6763288	None	None
00236085-screenshot.png	None	0.72685474	None	None
00236092-screenshot.png	None	0.6763288	None	None
00236083-screenshot.png	None	0.657886	None	None
00236111-screenshot.png	None	0.7241921	None	None
00236090-screenshot.png	None	0.7332664	None	None
00236077-screenshot.png	None	0	None	None
00236080-screenshot.png	None	0.6672974	None	None
00236093-screenshot.png	None	0.6955032	None	None
00236095-screenshot.png	None	0.65019155	None	None
00236110-screenshot.png	None	0.7230538	None	None
00236133-screenshot.png	None	0.73717886	None	None
00236227-screenshot.png	None	0.73191565	None	None
00236136-screenshot.png	None	0	None	None
00236224-screenshot.png	None	0.71094024	None	None
00236135-screenshot.png	None	0.7999084	None	None
00236134-screenshot.png	None	0	None	None
00236205-screenshot.png	None	0	None	None
00236211-screenshot.png	None	0.67775023	None	None
00236207-screenshot.png	None	0	None	None
00236220-screenshot.png	None	0	None	None
00236225-screenshot.png	None	0	None	0
00236212-screenshot.png	None	0.70473075	None	None
00236222-screenshot.png	None	0.65230036	None	None
00236230-screenshot.png	None	0	None	None
00236210-screenshot.png	None	0.64008635	None	None
00236221-screenshot.png	None	0.64341	None	None
00236213-screenshot.png	None	0.6726812	None	None
00236217-screenshot.png	None	0.6819734	None	None
00236144-screenshot.png	None	0.6613002	None	None
00236218-screenshot.png	None	0.65230036	None	None
00236209-screenshot.png	None	0.66019404	None	None
00236223-screenshot.png	None	0.67388093	None	None
00236228-screenshot.png	None	0.68000877	None	None
00236215-screenshot.png	None	0.67856604	None	None
00236208-screenshot.png	None	0.6988755	None	None
00236214-screenshot.png	None	0	None	None
00236216-screenshot.png	None	0.7277697	None	None
00236226-screenshot.png	None	0	None	None
00236240-screenshot.png	None	0.6582467	None	None
00236238-screenshot.png	None	0	None	None
00236232-screenshot.png	None	0	None	None
00236264-screenshot.png	None	0.6523861	None	None
00236302-screenshot.png	None	0.64921284	None	None
00236259-screenshot.png	None	0.71691513	None	None
00236305-screenshot.png	None	0.70771027	None	None
00236245-screenshot.png	None	0.71192145	None	None
00236308-screenshot.png	None	0.61697656	None	None
